,f1-score,precision,recall,accuracy,bal_accuracy
Escherichia_toxin,0.8466666666666667,0.7807377049180327,0.9247572815533981,0.9275970619097587,0.926568734484865
Escherichia_super_infection,0.8465322183964584,0.7797915722700498,0.9257665411511565,0.8678805843743383,0.8780369018604945
Escherichia_lysis,0.7916251246261217,0.6842018875666803,0.9390628519936923,0.8923288276132767,0.9091895724607006
Escherichia_lysis_inhibitor,0.8668840794544915,0.795429815016322,0.952442996742671,0.8817798841495524,0.8931459349599347
Escherichia_holin,0.775095785440613,0.6637139107611548,0.9313996316758748,0.9133323490329248,0.9206409095604624
Escherichia_spanin,0.82277875259212,0.7260698198198198,0.9492086860507913,0.8986036323811262,0.9155630808894734
Escherichia_pvp,,,,,
Escherichia_DNA-associated,,,,,
Edwardsiella_capsid,0.08130081300813008,0.04262295081967213,0.8783783783783784,0.96077541320659,0.9196584617364776
Edwardsiella_tail,0.054528527729751294,0.02824080451852872,0.7884615384615384,0.9536722059302705,0.8712070731670575
Edwardsiella_baseplate,0.09108159392789374,0.04824120603015075,0.8135593220338984,0.9665852807813045,0.8902300821836333
Edwardsiella_tail_appendage,0.1884422110552764,0.1056338028169014,0.872093023255814,0.9858936565127198,0.9291003959832855
Edwardsiella_tail_sheath,0.13131313131313133,0.0718232044198895,0.7647058823529411,0.9732670189617656,0.8692627120974616
Edwardsiella_portal,0.05309734513274336,0.027522935779816515,0.75,0.945247537418447,0.8478239969234713
Edwardsiella_head-tail_joining,0.07975460122699386,0.042483660130718956,0.65,0.9780621572212066,0.8142713291834494
Edwardsiella_integration,0.052256532066508314,0.02702702702702703,0.7857142857142857,0.9491590214067278,0.8675826981290347
Edwardsiella_nuclease,0.039431719338938825,0.020208023774145618,0.8095238095238095,0.9380643472733731,0.8738951644469648
Edwardsiella_DNA_polymerase,0.03367875647668394,0.017229953611663355,0.7428571428571429,0.9142578012757887,0.8287301952912918
Edwardsiella_terminase,0.325,0.20155038759689922,0.8387096774193549,0.9942748091603053,0.9166202770360194
Edwardsiella_annealing,0.0,0.0,0.0,0.9970501474926253,0.5
Edwardsiella_helicase,0.07179487179487179,0.03758389261744966,0.8,0.95475,0.8775446288756655
Edwardsiella_primase,0.2909090909090909,0.17777777777777778,0.8,0.9928004430496585,0.8965785093397448
Edwardsiella_replication_initiation,1.0,1.0,1.0,1.0,1.0
Edwardsiella_transcriptional_regulator,0.061855670103092786,0.03197158081705151,0.9473684210526315,0.955589897921835,0.9514855220818532
Edwardsiella_transcriptional_activator,0.782608695652174,0.6428571428571429,1.0,0.9982344632768362,0.9991144172865746
Edwardsiella_transcriptional_repressor,0.16025641025641027,0.08741258741258741,0.9615384615384616,0.9846953677200772,0.973134526504327
Edwardsiella_packaging_assembly,0.04527378403181401,0.023314429741650915,0.7789473684210526,0.9442608897540764,0.8617446062470929
Edwardsiella_adsorption-related,0.08442906574394464,0.04429920116194626,0.8970588235294118,0.9563034646761568,0.9267478234963091
Edwardsiella_cell_wall_depolymerase,0.049062049062049064,0.02531645569620253,0.7906976744186046,0.9473621151004433,0.869164647738987
Edwardsiella_RNA-associated,0.04358759430008382,0.02240413614821198,0.8,0.93870205221876,0.869472324623954
Edwardsiella_nucleotide_metabolism,0.10603290676416818,0.0562015503875969,0.9354838709677419,0.9785836289580869,0.9570630476670128
Edwardsiella_ejection,0.1619718309859155,0.09019607843137255,0.7931034482758621,0.9752624467311091,0.884458312961951
Edwardsiella_phosphorylation,0.11350293542074363,0.060542797494780795,0.90625,0.977027232618287,0.9416961383146238
Edwardsiella_transferase,0.04995004995004995,0.025614754098360656,1.0,0.9623828171353981,0.9811727906240102
Edwardsiella_reductase,0.033816425120772944,0.01728395061728395,0.7777777777777778,0.968028135240988,0.8729714356814021
Edwardsiella_anti-restriction,0.2235294117647059,0.12751677852348994,0.9047619047619048,0.9898312918881442,0.9473655202821869
Edwardsiella_sir2,,,,,
Edwardsiella_toxin,1.0,1.0,1.0,1.0,1.0
Edwardsiella_super_infection,0.13186813186813187,0.07228915662650602,0.75,0.9814466885861907,0.8659411764705882
Edwardsiella_lysis,0.3,0.18446601941747573,0.8028169014084507,0.9931370778399855,0.8981516268828854
Edwardsiella_lysis_inhibitor,0.6956521739130435,0.6153846153846154,0.8,0.9982469321312296,0.8993723324127543
Edwardsiella_holin,0.3392857142857143,0.21839080459770116,0.76,0.994396486445555,0.8774205295501101
Edwardsiella_spanin,0.5714285714285714,0.43243243243243246,0.8421052631578947,0.9977394744278044,0.9200618786066884
Edwardsiella_pvp,,,,,
Edwardsiella_DNA-associated,,,,,
Enterobacter_capsid,0.29945553539019965,0.18302828618968386,0.8229426433915212,0.9574948382656573,0.8909697071762194
Enterobacter_tail,0.18512787840174752,0.1047373841400618,0.7963978073610023,0.94064374979282,0.8691366000925955
Enterobacter_baseplate,0.3682510383017997,0.23512080141426045,0.8489361702127659,0.9548825099693504,0.9027427813203555
Enterobacter_tail_appendage,0.28340807174887894,0.17220708446866484,0.8,0.9649975905725676,0.8832188073090435
Enterobacter_tail_sheath,0.343980343980344,0.2147239263803681,0.8641975308641975,0.9600239556819883,0.9126989473053937
Enterobacter_portal,0.11798561151079137,0.06436420722135008,0.7068965517241379,0.9213497562227354,0.8149270762757195
Enterobacter_head-tail_joining,0.2042042042042042,0.11874272409778813,0.7285714285714285,0.9441713483146067,0.8374417426545087
Enterobacter_integration,0.21695629278567669,0.12564806343397378,0.7938342967244701,0.9300794658390934,0.8627983812552495
Enterobacter_nuclease,0.16940752421716604,0.09562563580874874,0.7416173570019724,0.9302391584046015,0.8368417284580021
Enterobacter_DNA_polymerase,0.1713961407491487,0.09593392630241424,0.8031914893617021,0.9097539868957844,0.8570991843306321
Enterobacter_terminase,0.17516152189519024,0.09838709677419355,0.7973856209150327,0.940469405730273,0.8694991609902091
Enterobacter_annealing,0.0,0.0,0.0,0.992827868852459,0.5
Enterobacter_helicase,0.3490566037735849,0.21790341578327443,0.8767772511848341,0.9592029799562467,0.9185107666533678
Enterobacter_primase,0.2971014492753623,0.18552036199095023,0.7454545454545455,0.9643251195292387,0.8560079712225356
Enterobacter_replication_initiation,0.2857142857142857,0.16666666666666666,1.0,0.9876018420120439,0.9937855113636364
Enterobacter_transcriptional_regulator,0.23883808499193115,0.1378026070763501,0.8951612903225806,0.9434362008314678,0.9195404319829957
Enterobacter_transcriptional_activator,0.7096774193548387,0.55,1.0,0.9936011375755421,0.9967753493371552
Enterobacter_transcriptional_repressor,0.38509316770186336,0.24652087475149106,0.8794326241134752,0.9760334079767596,0.9281487378899692
Enterobacter_packaging_assembly,0.1698580761432755,0.09561247780877505,0.7600806451612904,0.932370430186463,0.84701691170496
Enterobacter_adsorption-related,0.3937592867756315,0.25803310613437197,0.8307210031347962,0.9740870117497619,0.9031376020774876
Enterobacter_cell_wall_depolymerase,0.16460513796384396,0.09124472573839662,0.8398058252427184,0.9278435239973701,0.8842004675322586
Enterobacter_RNA-associated,0.3086032741205155,0.18811040339702761,0.8585271317829457,0.9496844186459152,0.9047098224729548
Enterobacter_nucleotide_metabolism,0.42999096657633246,0.2806603773584906,0.918918918918919,0.9673530629139073,0.9434649133374814
Enterobacter_ejection,0.4256198347107438,0.29512893982808025,0.762962962962963,0.9697200740660059,0.8678843114615832
Enterobacter_phosphorylation,0.3562635771180304,0.22756706753006475,0.82,0.9513250109505037,0.8867590737029615
Enterobacter_transferase,0.34761120263591433,0.22187171398527866,0.8022813688212928,0.96964586846543,0.8868157008650194
Enterobacter_reductase,0.5143953934740882,0.35733333333333334,0.9178082191780822,0.9717791411042945,0.9452404288996206
Enterobacter_anti-restriction,0.2905287623474724,0.1765536723163842,0.819672131147541,0.9541838649155723,0.887706629248092
Enterobacter_sir2,0.2127659574468085,0.11904761904761904,1.0,0.8979310344827586,0.9482517482517483
Enterobacter_toxin,0.5970149253731343,0.4444444444444444,0.9090909090909091,0.9881578947368421,0.9490095820919559
Enterobacter_super_infection,0.38009049773755654,0.2485207100591716,0.8076923076923077,0.9715826591993363,0.8905309934351662
Enterobacter_lysis,0.22696060715576435,0.130997079682937,0.8486486486486486,0.9465543950827046,0.8980583099997002
Enterobacter_lysis_inhibitor,0.5245901639344263,0.365296803652968,0.9302325581395349,0.9635861376192868,0.9472774700348598
Enterobacter_holin,0.13942307692307693,0.07631578947368421,0.8055555555555556,0.9236022193768673,0.8650358422939068
Enterobacter_spanin,0.35687732342007433,0.22641509433962265,0.8421052631578947,0.9670382013908736,0.9052575819786391
Enterobacter_pvp,,,,,
Enterobacter_DNA-associated,,,,,
Enterococcus_capsid,0.8868445262189513,0.8281786941580757,0.9544554455445544,0.992447964634371,0.9740595565069117
Enterococcus_tail,0.9248023533737819,0.8732638888888888,0.9828057835091832,0.9959086089270351,0.9895293097738305
Enterococcus_baseplate,0.9649334945586457,0.9755501222493888,0.9545454545454546,0.9950545702592087,0.9763546222415117
Enterococcus_tail_appendage,0.9766277128547579,0.9685430463576159,0.9848484848484849,0.9979762937265105,0.9917068281363706
Enterococcus_tail_sheath,1.0,1.0,1.0,1.0,1.0
Enterococcus_portal,0.9021558872305141,0.8369230769230769,0.9784172661870504,0.993107476635514,0.9860089228786013
Enterococcus_head-tail_joining,0.9577464788732394,0.9329268292682927,0.9839228295819936,0.9982377129430194,0.9912285700208436
Enterococcus_integration,0.8099547511312217,0.7065789473684211,0.9487632508833922,0.9908900296435543,0.9702666269179288
Enterococcus_nuclease,0.8475043029259897,0.7442563482466747,0.9840127897681854,0.9898010866562299,0.9869927644467335
Enterococcus_DNA_polymerase,0.9455676516329704,0.9047619047619048,0.990228013029316,0.9946153846153846,0.9925304444284315
Enterococcus_terminase,0.8673390224980605,0.7851123595505618,0.9688041594454073,0.9888896108115133,0.9792380457008325
Enterococcus_annealing,0.3684210526315789,0.2441860465116279,0.75,0.9765548681211332,0.8643197502464672
Enterococcus_helicase,0.9208282582216809,0.8790697674418605,0.9667519181585678,0.9919753086419754,0.980003277797665
Enterococcus_primase,0.9844559585492227,0.9844559585492227,0.9844559585492227,0.9983155530600786,0.9917827432995445
Enterococcus_replication_initiation,0.996078431372549,1.0,0.9921875,0.9995617879053462,0.99609375
Enterococcus_transcriptional_regulator,0.9103690685413005,0.8669456066945607,0.9583718778908418,0.9945981729114259,0.9770187816016198
Enterococcus_transcriptional_activator,0.9041095890410958,0.8461538461538461,0.9705882352941176,0.9968109339407745,0.9839058714647358
Enterococcus_transcriptional_repressor,0.833570412517781,0.7493606138107417,0.9391025641025641,0.9934468466450095,0.9667579859618965
Enterococcus_packaging_assembly,0.8003246753246753,0.6814098134070491,0.9695181907571289,0.9887210288622452,0.9793488052649602
Enterococcus_adsorption-related,0.9537953795379538,0.9262820512820513,0.9829931972789115,0.9968014621887137,0.9901372605779901
Enterococcus_cell_wall_depolymerase,0.9510591672753835,0.9156118143459916,0.9893617021276596,0.9966180404825602,0.9931145168080997
Enterococcus_RNA-associated,0.9589712186160441,0.9445114595898673,0.9738805970149254,0.9951600086686412,0.9851763595550891
Enterococcus_nucleotide_metabolism,0.8980891719745223,0.831858407079646,0.9757785467128027,0.9926088462871001,0.9844842554352544
Enterococcus_ejection,0.9230769230769231,0.8571428571428571,1.0,0.9949494949494949,0.9973958333333333
Enterococcus_phosphorylation,0.9495472186287193,0.9106699751861043,0.9918918918918919,0.9951468392234942,0.9935979156824448
Enterococcus_transferase,0.9267015706806283,0.8784119106699751,0.9806094182825484,0.9960320272089562,0.9885231500953173
Enterococcus_reductase,0.7820895522388059,0.6517412935323383,0.9776119402985075,0.9844017094017095,0.9811068940383871
Enterococcus_anti-restriction,0.8980263157894737,0.8323170731707317,0.975,0.9926208045703404,0.9841141344496429
Enterococcus_sir2,,,,,
Enterococcus_toxin,0.8372093023255814,0.72,1.0,0.9964285714285714,0.9981977342945417
Enterococcus_super_infection,0.9142857142857143,0.8421052631578947,1.0,0.998022412656559,0.9990006662225184
Enterococcus_lysis,0.9872448979591837,0.979746835443038,0.9948586118251928,0.9990171507199371,0.9970205378373831
Enterococcus_lysis_inhibitor,,,,,
Enterococcus_holin,0.9323308270676691,0.9230769230769231,0.9417721518987342,0.9948006932409013,0.9693346796927361
Enterococcus_spanin,0.993006993006993,1.0,0.9861111111111112,0.9968652037617555,0.9930555555555556
Enterococcus_pvp,,,,,
Enterococcus_DNA-associated,,,,,
Erwinia_capsid,0.6851628468033776,0.5709690390028146,0.856453558504222,0.9644540081170158,0.9130078375890102
Erwinia_tail,0.7341112214498511,0.6268814924740301,0.8855944893680743,0.9721769401128769,0.9308484344732357
Erwinia_baseplate,0.5895061728395061,0.4580335731414868,0.8268398268398268,0.9743844894552691,0.9022905634527434
Erwinia_tail_appendage,0.7840879350955248,0.6935185185185185,0.9018663455749548,0.9820765169784267,0.9434728410168318
Erwinia_tail_sheath,0.8272807794508414,0.7389240506329114,0.9396378269617707,0.9652282453637661,0.9536772582275103
Erwinia_portal,0.34516129032258064,0.2157258064516129,0.8629032258064516,0.9500246184145741,0.9071391129032258
Erwinia_head-tail_joining,0.1674975074775673,0.0958904109589041,0.6614173228346457,0.9410102437301306,0.8024794056431569
Erwinia_integration,0.6759501015375688,0.573044761436301,0.8239038189533239,0.9740208391478277,0.901514701069178
Erwinia_nuclease,0.6160397444996452,0.4901185770750988,0.8290353390639924,0.9792254670429891,0.9056709730824312
Erwinia_DNA_polymerase,0.6895986895986896,0.5727891156462585,0.8662551440329218,0.9724783966306005,0.9213097323476616
Erwinia_terminase,0.48939929328621906,0.3537675606641124,0.7936962750716332,0.9703239718642501,0.883621454139748
Erwinia_annealing,0.5660377358490566,0.44776119402985076,0.7692307692307693,0.9890188589162091,0.8801575532900834
Erwinia_helicase,0.5314685314685315,0.40425531914893614,0.7755102040816326,0.9791160152110218,0.8788920987488437
Erwinia_primase,0.36883116883116884,0.23355263157894737,0.8765432098765432,0.9546810891458412,0.9162113890700648
Erwinia_replication_initiation,0.42592592592592593,0.2911392405063291,0.7931034482758621,0.9791806581598388,0.8870569801569206
Erwinia_transcriptional_regulator,0.6335103814582327,0.4992389649923896,0.8665785997357992,0.9846706925453921,0.926541412428405
Erwinia_transcriptional_activator,0.6982248520710059,0.5462962962962963,0.9672131147540983,0.9786610878661088,0.9730870210953833
Erwinia_transcriptional_repressor,0.6262924667651403,0.49074074074074076,0.8653061224489796,0.9847129909365558,0.9259066644136955
Erwinia_packaging_assembly,0.605515587529976,0.47935453251067867,0.8218063466232709,0.975531301712437,0.9004662893446682
Erwinia_adsorption-related,0.7315315315315315,0.6160849772382397,0.9002217294900222,0.9816902706522073,0.9421169312873979
Erwinia_cell_wall_depolymerase,0.7134935304990758,0.6094736842105263,0.8603268945022289,0.9796943231441048,0.9218177415778341
Erwinia_RNA-associated,0.6468165980361102,0.5373684210526316,0.8122513922036595,0.971873265728268,0.8946759110295359
Erwinia_nucleotide_metabolism,0.7045252883762201,0.593423019431988,0.8668122270742358,0.9839432952408506,0.9267003297986435
Erwinia_ejection,0.692,0.565359477124183,0.8917525773195877,0.9705319556065825,0.9326608673561372
Erwinia_phosphorylation,0.7335473515248796,0.6329639889196675,0.8721374045801527,0.9815637494446913,0.9284903449347801
Erwinia_transferase,0.7345326897762177,0.6321752265861027,0.8764397905759163,0.9770711741074812,0.9286449670507673
Erwinia_reductase,0.5863309352517986,0.49244712990936557,0.7244444444444444,0.9824494467760396,0.8557004830917874
Erwinia_anti-restriction,0.6796028880866426,0.5602678571428571,0.8635321100917431,0.9734965844189779,0.9203642724321431
Erwinia_sir2,0.5882352941176471,1.0,0.4166666666666667,0.9928425357873211,0.7083333333333334
Erwinia_toxin,0.42990654205607476,0.2875,0.8518518518518519,0.9722348657259899,0.9127922853729306
Erwinia_super_infection,0.6781609195402298,0.6145833333333334,0.7564102564102564,0.9863481228668942,0.87360771269817
Erwinia_lysis,0.6769366197183099,0.550071530758226,0.879862700228833,0.9822833695389814,0.9321766405769867
Erwinia_lysis_inhibitor,0.5360824742268041,0.3880597014925373,0.8666666666666667,0.9774661992989484,0.9229113709540756
Erwinia_holin,0.642504118616145,0.5091383812010444,0.8705357142857143,0.9845595559982923,0.9284710386323727
Erwinia_spanin,0.735202492211838,0.6145833333333334,0.9147286821705426,0.9832512315270936,0.9498835485256272
Erwinia_pvp,,,,,
Erwinia_DNA-associated,,,,,
Flavobacterium_capsid,0.8578712555768006,0.7511160714285714,1.0,0.9939618758799956,0.9969249014037894
Flavobacterium_tail,0.7517804412020149,0.6080359651587525,0.9845313921747043,0.9904721899961328,0.987545970000631
Flavobacterium_baseplate,0.90067214339059,0.8192934782608695,1.0,0.9954996108686089,0.9977029360967185
Flavobacterium_tail_appendage,0.8923526546517292,0.8063380281690141,0.9989094874591058,0.9951080219585621,0.9969693735223635
Flavobacterium_tail_sheath,0.9349593495934959,0.8778625954198473,1.0,0.9968676585747847,0.9983977568596034
Flavobacterium_portal,0.9177820267686424,0.8480565371024735,1.0,0.9944786851566513,0.9971515633280339
Flavobacterium_head-tail_joining,0.85,0.7391304347826086,1.0,0.9924014563875257,0.9961171331499757
Flavobacterium_integration,0.8192567567567568,0.6938483547925608,1.0,0.9948441189225654,0.9973915799224787
Flavobacterium_nuclease,0.8136288998357963,0.6862880886426593,0.998991935483871,0.9914552435443801,0.9951518940940645
Flavobacterium_DNA_polymerase,0.48484848484848486,0.32432432432432434,0.96,0.9900241246658408,0.9750858340977591
Flavobacterium_terminase,0.7606837606837606,0.6368515205724508,0.9442970822281167,0.9878015574797147,0.9665052630088654
Flavobacterium_annealing,0.917910447761194,0.8482758620689655,1.0,0.9939427312775331,0.9968652037617555
Flavobacterium_helicase,0.8845814977973568,0.7968253968253968,0.994059405940594,0.9908736240769124,0.9924084306762686
Flavobacterium_primase,0.8076923076923077,0.6774193548387096,1.0,0.9944608567208272,0.9971978329908462
Flavobacterium_replication_initiation,0.9580838323353293,0.9411764705882353,0.975609756097561,0.994475138121547,0.9856951734074303
Flavobacterium_transcriptional_regulator,0.7545538746526705,0.6250639386189258,0.9517133956386293,0.9835787908206474,0.9680801695670709
Flavobacterium_transcriptional_activator,0.9361702127659575,0.88,1.0,0.9970069837046891,0.9984699081944917
Flavobacterium_transcriptional_repressor,0.8551360842844601,0.7469325153374233,1.0,0.990021770682148,0.9948594928032899
Flavobacterium_packaging_assembly,0.755056179775281,0.6081447963800904,0.9955555555555555,0.9920225418084678,0.9937669587555654
Flavobacterium_adsorption-related,0.9324894514767933,0.8735177865612648,1.0,0.9969280983008544,0.9984307571596704
Flavobacterium_cell_wall_depolymerase,0.850187265917603,0.739413680781759,1.0,0.9969180984667539,0.9984454548987602
Flavobacterium_RNA-associated,0.7417702999268471,0.5895348837209302,1.0,0.990389065860764,0.9951272707194523
Flavobacterium_nucleotide_metabolism,0.46226415094339623,0.3006134969325153,1.0,0.9946661675946288,0.9973269555430501
Flavobacterium_ejection,0.96875,0.9393939393939394,1.0,0.9992159937279498,0.9996031746031746
Flavobacterium_phosphorylation,0.6952526799387443,0.5328638497652582,1.0,0.9891900700744202,0.9945275547244528
Flavobacterium_transferase,0.569620253164557,0.399746192893401,0.9905660377358491,0.9815981752812464,0.9860262964913149
Flavobacterium_reductase,0.5379746835443038,0.37280701754385964,0.9659090909090909,0.9886672358922611,0.97736642509503
Flavobacterium_anti-restriction,0.6428571428571429,0.4743243243243243,0.9971590909090909,0.9854764830745169,0.991240199769477
Flavobacterium_sir2,,,,,
Flavobacterium_toxin,1.0,1.0,1.0,1.0,1.0
Flavobacterium_super_infection,1.0,1.0,1.0,1.0,1.0
Flavobacterium_lysis,0.8152173913043478,0.6901840490797546,0.995575221238938,0.9924939289130915,0.9940085190981041
Flavobacterium_lysis_inhibitor,,,,,
Flavobacterium_holin,0.8665254237288136,0.7644859813084112,1.0,0.9912487845534101,0.9954964615054686
Flavobacterium_spanin,0.8703170028818443,0.7704081632653061,1.0,0.9955392545598731,0.9977357351313274
Flavobacterium_pvp,,,,,
Flavobacterium_DNA-associated,,,,,
Gordonia_capsid,0.8140853476574157,0.7020072053525476,0.96875,0.9590992647058824,0.9634331597222222
Gordonia_tail,0.8850432632880099,0.8221222849488087,0.958393753485778,0.9773120006505519,0.968801296681824
Gordonia_baseplate,0.568075117370892,0.3980263157894737,0.9918032786885246,0.9669836712722053,0.979115728502215
Gordonia_tail_appendage,0.9428223844282239,0.9022118742724098,0.9872611464968153,0.9929703858809452,0.9902937972096375
Gordonia_tail_sheath,0.6888888888888889,0.5254237288135594,1.0,0.9357798165137615,0.9654320987654321
Gordonia_portal,0.7690461907618477,0.6534148827726809,0.934402332361516,0.9496007330802461,0.9427512884301468
Gordonia_head-tail_joining,0.8927641853201458,0.8325242718446602,0.9624017957351291,0.9719422500681013,0.9678308777156501
Gordonia_integration,0.902806870548806,0.8514421177400237,0.9607668301382077,0.9835507657402155,0.9731428989897664
Gordonia_nuclease,0.8409971198728772,0.7689792953142027,0.9278983125136971,0.9631894787666981,0.9476121411014414
Gordonia_DNA_polymerase,0.8406374501992032,0.7603603603603604,0.9398663697104677,0.9711503786512802,0.9568862945275901
Gordonia_terminase,0.8075284090909091,0.710625,0.9350328947368421,0.9640845537075078,0.9508317626837364
Gordonia_annealing,0.9314079422382672,0.8876146788990825,0.979746835443038,0.9824074074074074,0.9812618184245067
Gordonia_helicase,0.75,0.6248153618906942,0.9379157427937915,0.9665122907018169,0.9530231160643989
Gordonia_primase,0.8764705882352941,0.8418079096045198,0.9141104294478528,0.9782101167315175,0.9491209557270435
Gordonia_replication_initiation,0.9251101321585903,0.875,0.9813084112149533,0.9844179651695693,0.9830322543879644
Gordonia_transcriptional_regulator,0.8999801153310797,0.83474732571007,0.9762726488352028,0.98636671635723,0.9816580295973452
Gordonia_transcriptional_activator,0.7586206896551724,0.6111111111111112,1.0,0.9966216216216216,0.9983017952450267
Gordonia_transcriptional_repressor,0.8831942789034565,0.8006482982171799,0.9847176079734219,0.9781372002230898,0.9811259272743822
Gordonia_packaging_assembly,0.8403745644599303,0.7644611727416799,0.933027079303675,0.9666848468321062,0.9516018310133305
Gordonia_adsorption-related,0.9683426443202979,0.9437386569872959,0.994263862332696,0.9960372960372961,0.9952081381912953
Gordonia_cell_wall_depolymerase,0.9701789264413518,0.9541899441340782,0.9867128827267475,0.994785717832845,0.9911289068637541
Gordonia_RNA-associated,0.9206349206349206,0.8877551020408163,0.9560439560439561,0.9932870888341911,0.9754560811243806
Gordonia_nucleotide_metabolism,0.8560840024706609,0.77,0.9638386648122392,0.976928408753342,0.9708852172675269
Gordonia_ejection,1.0,1.0,1.0,1.0,1.0
Gordonia_phosphorylation,0.9472551130247578,0.9053497942386831,0.9932279909706546,0.9942830474857076,0.9937842710758784
Gordonia_transferase,0.8477699963140435,0.7545931758530183,0.9671993271656855,0.9705798546801538,0.9690460018192814
Gordonia_reductase,0.8912280701754386,0.8037974683544303,1.0,0.9914577018462386,0.9955739577384352
Gordonia_anti-restriction,0.8344680851063829,0.7681159420289855,0.9133674895202608,0.9549586059167486,0.9371147906413945
Gordonia_sir2,,,,,
Gordonia_toxin,0.8047058823529412,0.7307692307692307,0.8952879581151832,0.95899209486166,0.930459036340734
Gordonia_super_infection,0.99581589958159,0.9916666666666667,1.0,0.999315537303217,0.9996274217585692
Gordonia_lysis,0.9753111609875535,0.958299919807538,0.9929372663066057,0.9944607214795825,0.9937933231774836
Gordonia_lysis_inhibitor,,,,,
Gordonia_holin,0.9528039977790117,0.9265658747300216,0.9805714285714285,0.9921347274914407,0.986862435993326
Gordonia_spanin,1.0,1.0,1.0,1.0,1.0
Gordonia_pvp,,,,,
Gordonia_DNA-associated,,,,,
Haloarcula_capsid,0.5488958990536278,0.40654205607476634,0.8446601941747572,0.9960017894089359,0.9205495402076994
Haloarcula_tail,0.4104134762633997,0.2609542356377799,0.9605734767025089,0.9949317097251934,0.9777841995437686
Haloarcula_baseplate,0.5526315789473685,0.39622641509433965,0.9130434782608695,0.9988680250366228,0.9559886368081078
Haloarcula_tail_appendage,0.5226130653266332,0.36363636363636365,0.9285714285714286,0.9977871468169854,0.9632244897959183
Haloarcula_tail_sheath,0.41509433962264153,0.2619047619047619,1.0,0.9941608589188171,0.9970743676859193
Haloarcula_portal,0.4731182795698925,0.30985915492957744,1.0,0.9936659772492245,0.9968239564428312
Haloarcula_head-tail_joining,0.4028776978417266,0.25225225225225223,1.0,0.9944894436329836,0.9972395902620727
Haloarcula_integration,0.4819277108433735,0.31746031746031744,1.0,0.9979611673502288,0.9989796160508768
Haloarcula_nuclease,0.4327485380116959,0.2773613193403298,0.9840425531914894,0.9911002642395772,0.9875836246844241
Haloarcula_DNA_polymerase,0.5434782608695652,0.373134328358209,1.0,0.9972477064220183,0.9986215950114867
Haloarcula_terminase,0.46464646464646464,0.3026315789473684,1.0,0.9946944291506081,0.9973410926604124
Haloarcula_annealing,,,,,
Haloarcula_helicase,0.4117647058823529,0.25925925925925924,1.0,0.9965996032870501,0.9982977757603269
Haloarcula_primase,0.4827586206896552,0.3181818181818182,1.0,0.9944669863518997,0.9972263313609467
Haloarcula_replication_initiation,,,,,
Haloarcula_transcriptional_regulator,0.5493333333333333,0.39015151515151514,0.9279279279279279,0.9965209156785244,0.9623029714951721
Haloarcula_transcriptional_activator,,,,,
Haloarcula_transcriptional_repressor,0.5,0.33980582524271846,0.9459459459459459,0.9955911066322353,0.9708265083265083
Haloarcula_packaging_assembly,0.4364937388193202,0.2817551963048499,0.9682539682539683,0.9942775133524688,0.9812955930126359
Haloarcula_adsorption-related,0.5783132530120482,0.4067796610169492,1.0,0.9988937353815033,0.9994464477763016
Haloarcula_cell_wall_depolymerase,0.4948453608247423,0.3287671232876712,1.0,0.9980885508094403,0.9990433797977432
Haloarcula_RNA-associated,0.5,0.3626373626373626,0.8048780487804879,0.9983179999490303,0.901699190725261
Haloarcula_nucleotide_metabolism,0.527027027027027,0.37142857142857144,0.9069767441860465,0.9963019705214221,0.9517410460313902
Haloarcula_ejection,,,,,
Haloarcula_phosphorylation,0.6792452830188679,0.6666666666666666,0.6923076923076923,0.9990956003617598,0.8459141146531269
Haloarcula_transferase,0.5135135135135135,0.34545454545454546,1.0,0.997101099166566,0.9985483285616356
Haloarcula_reductase,0.4897959183673469,0.32432432432432434,1.0,0.9979643351518606,0.9989811720596626
Haloarcula_anti-restriction,0.33689839572192515,0.20257234726688103,1.0,0.9902946816420772,0.9951353471949784
Haloarcula_sir2,,,,,
Haloarcula_toxin,0.7142857142857143,0.5555555555555556,1.0,0.9982653946227233,0.9991308126901347
Haloarcula_super_infection,,,,,
Haloarcula_lysis,0.3356643356643357,0.2033898305084746,0.96,0.997626661337064,0.9788250881183911
Haloarcula_lysis_inhibitor,,,,,
Haloarcula_holin,0.5135135135135135,0.34545454545454546,1.0,0.9973158365642708,0.9986560143358472
Haloarcula_spanin,0.5714285714285714,0.5,0.6666666666666666,0.9997222479400055,0.8332407235907884
Haloarcula_pvp,,,,,
Haloarcula_DNA-associated,,,,,
Halorubrum_capsid,0.7169811320754716,0.5588235294117647,1.0,0.9971932638331997,0.9985916248625157
Halorubrum_tail,0.6970954356846473,0.536741214057508,0.9940828402366864,0.9971525344393808,0.9956227629833131
Halorubrum_baseplate,0.7892376681614349,0.6518518518518519,1.0,0.9984887459807074,0.9992422288146524
Halorubrum_tail_appendage,0.7386759581881533,0.585635359116022,1.0,0.9983609781682292,0.999178586292248
Halorubrum_tail_sheath,0.8372093023255814,0.72,1.0,0.9974447891951086,0.9987139445158919
Halorubrum_portal,0.78,0.639344262295082,1.0,0.9971328033363743,0.9985590778097982
Halorubrum_head-tail_joining,0.7849462365591398,0.6460176991150443,1.0,0.9972408084431261,0.9986134220743206
Halorubrum_integration,0.7467811158798283,0.5958904109589042,1.0,0.9985662211421629,0.9992815917005577
